"","Id","country","city","settlement","establish","population","structures","kyc_pop","kyc_year","gpw20","gpw15","ghs15","hrsl18","wp_pb20","wp_u18","wp_u15","wp_c20","wpe16","ls18","ls15","grid16","area_m2"
"244","27","Nigeria","Lagos","Akponawa","22.02.2015","2","118",1209,2015,1118.71826171875,986.696655273438,415.876678466797,719.817443847656,749.623962402344,392.582885742188,371.679565429688,1028.92956542969,7.74325942993164,443.903381347656,420.642395019531,594.8974609375,96508.972541675
"254","29","Nigeria","Lagos","Abete Ojora","31.08.2015","8","102",5760,2015,386.560119628906,340.941558837891,373.811737060547,518.056213378906,336.325225830078,448.806274414062,395.103637695312,387.634216308594,681.4970703125,2332.13745117188,2211.53564453125,941.807556152344,32711.6371113099
"264","30","Nigeria","Lagos","Itun Agan","20.07.2015","7","950",12465,2015,3212.49829101562,2833.38647460938,2238.10131835938,4425.00732421875,2576.85864257812,1209.12768554688,1075.99609375,4611.06787109375,1097.22314453125,1490.70520019531,1412.58776855469,3836.08959960938,298186.254145399
"273","31","Nigeria","Lagos","Bishopkoji","08.08.2014","8","1421",8015,2014,1638.67810058594,1445.29516601562,796.668884277344,2204.73608398438,3381.88647460938,571.504699707031,534.306457519531,2020.58557128906,237.168975830078,933.098327636719,884.169067382812,2892.0712890625,141364.576612412
"282","32","Nigeria","Lagos","Ilaje Otumara","27.08.2014","8","563",23760,2014,4689.05322265625,4135.69091796875,3493.98022460938,5200.17333984375,2386.33959960938,3890.79418945312,3464.94580078125,4981.71142578125,5354.16015625,9150.1171875,8667.3984375,4733.15869140625,189848.699609105
"292","33","Nigeria","Lagos","Ago Egun","27.08.2015","8","37",282,2015,12.0503482818604,10.6282691955566,101.255073547363,92.0839614868164,53.0887565612793,34.2271881103516,33.0619125366211,68.5678863525391,0,28.373893737793,26.9047260284424,116.885772705078,26042.3586564697
"302","34","Nigeria","Lagos","Agbojedo Igbologun","18.08.2017","8","169",3190,2017,99.3249816894531,87.6034927368164,61.7025413513184,87.1920318603516,59.2546615600586,23.9185428619385,23.9719734191895,62.8256683349609,173.2783203125,23.8716526031494,22.6205501556396,97.8807678222656,10525.7913876781
"3110","35","Nigeria","Lagos","Ago Egun","08.09.2015","9","286",2500,2015,493.437957763672,435.206604003906,331.104461669922,748.436340332031,883.679443359375,559.044799804688,441.076446533203,625.254028320312,1838.5927734375,1264.81982421875,1187.99926757812,765.640930175781,39430.9299381115
"322","36","Nigeria","Port Harcourt","Amatari Polo","01.02.2018","2","235",4184,2018,283.318084716797,249.363296508789,812.934509277344,1114.67114257812,898.250183105469,480.782531738281,450.303009033203,1005.42712402344,658.12939453125,794.300537109375,752.687194824219,886.7099609375,49549.4867002341
"332","37","Nigeria","Port Harcourt","Amangieka polo (Fisherman Estate)","02.11.2018","11","676",3234,2018,145.438339233398,128.008010864258,497.174011230469,572.20458984375,322.953430175781,252.396713256836,228.024932861328,575.805908203125,290.402679443359,449.789276123047,426.217224121094,451.778198242188,25435.7041630477
"342","38","Nigeria","Port Harcourt","Belema polo","03.06.2017","6","156",3260,2017,153.018630981445,134.679824829102,348.599029541016,597.257568359375,496.230834960938,152.632675170898,144.496032714844,595.381713867188,202.381912231445,289.830291748047,274.625,558.445190429688,26761.4173719194
"352","39","Nigeria","Port Harcourt","Kara Kara Polo","03.11.2018","11","249",6195,2018,269.773284912109,237.441818237305,65.0413513183594,1036.38342285156,486.401641845703,229.888336181641,228.145446777344,1305.37438964844,723.47119140625,371.574127197266,352.082977294922,820.334106445312,47180.6355335127
"362","40","Nigeria","Port Harcourt","Darick Polo","05.10.2018","10","90",912,2018,307.364196777344,270.527587890625,413.861755371094,1080.61682128906,379.716674804688,321.971954345703,323.249145507812,1469.38195800781,903.997619628906,223.485870361328,211.800277709961,750.218505859375,53754.9170778547
"372","41","Nigeria","Port Harcourt","Ibikiri Polo","05.11.2018","11","471",9548,2018,247.999267578125,218.277359008789,601.051513671875,975.714782714844,912.429382324219,328.7060546875,293.421142578125,901.54296875,634.660339355469,513.277587890625,486.389953613281,1023.181640625,43372.5861653304
"382","42","Nigeria","Port Harcourt","Ibi Polo(Nembe water side)","06.06.2019","6","542",8468,2019,619.408142089844,545.174072265625,3199.77685546875,2252.03295898438,1723.79760742188,960.916198730469,913.209838867188,2830.33374023438,1960.71276855469,835.800476074219,792.042724609375,2337.8896484375,108328.265391903
"391","43","Nigeria","Port Harcourt","Akwuzu","08.05.2016","5","47",1656,2016,53.4773483276367,47.0682601928711,131.053573608398,202.872406005859,123.31600189209,49.1299858093262,42.6763687133789,202.778945922852,167.005920410156,80.9408187866211,76.6935806274414,210.673049926758,9355.72480270313
"401","44","Nigeria","Port Harcourt","Ibitien polo","08.07.2015","7","158",2740,2015,192.261993408203,169.220016479492,410.269439697266,724.383422851562,711.138122558594,277.352996826172,255.991638183594,799.278198242188,171.895217895508,416.818420410156,394.954498291016,881.61865234375,33624.6944873218
"419","45","Nigeria","Port Harcourt","Deima Polo","10.07.2015","7","242",3265,2015,183.76692199707,161.743041992188,517.282348632812,499.197174072266,667.072143554688,250.807479858398,235.137649536133,686.757629394531,0,398.401336669922,377.503448486328,745.358581542969,32138.9911607491
"421","46","Nigeria","Port Harcourt","Ibimina polo","10.09.2019","9","307",2000,2019,485.569122314453,427.375244140625,2952.93359375,1822.78686523438,681.108337402344,658.503173828125,637.064331054688,2417.6513671875,1647.75769042969,697.001403808594,660.495849609375,1820.26525878906,84921.1648308551
"431","47","Nigeria","Port Harcourt","Agwu","13.01.2016","1","57",795,2016,43.1246910095215,37.9563369750977,202.435485839844,167.389511108398,96.92529296875,50.8829917907715,44.8200836181641,178.399108886719,120.56729888916,164.757476806641,156.114807128906,106.603576660156,7542.07716706442
"441","48","Nigeria","Port Harcourt","Dakoroma polo","14.08.2019","8","391",5500,2019,560.220947265625,493.080291748047,1371.47766113281,708.0244140625,1583.10314941406,558.382568359375,484.388427734375,854.301025390625,743.16796875,1029.29125976562,975.2998046875,2657.64184570312,156070.254369527
"451","49","Nigeria","Port Harcourt","Ibidoki Polo","14.09.2018","9","1525",4860,2018,420.078948974609,369.733795166016,1636.72863769531,1552.55578613281,815.460083007812,836.981567382812,782.637451171875,1126.51953125,1115.044921875,1258.15417480469,1192.22033691406,1079.0625,73467.5868718787
"461","51","Nigeria","Port Harcourt","Amagboribipi Polo","15.11.2015","11","488",9885,2015,392.081787109375,345.092041015625,1346.62829589844,1190.34887695312,1231.05712890625,642.531860351562,567.316162109375,1616.96325683594,1030.93310546875,1028.6533203125,974.736938476562,1401.412109375,68571.1629090398
"471","52","Nigeria","Port Harcourt","Aberebika polo","15.11.2018","11","254",2994,2018,454.106079101562,399.682922363281,92.8646774291992,852.643493652344,646.428161621094,547.815185546875,506.487670898438,1106.00415039062,0,800.767822265625,758.777465820312,827.6728515625,79418.59179834
"481","53","Nigeria","Port Harcourt","Igonibo-okuma","17.08.2019","8","457",9610,2019,232.764907836914,204.868789672852,675.59423828125,363.670837402344,994.874877929688,218.285690307617,191.322677612305,582.434265136719,335.542297363281,291.33056640625,276.024322509766,1796.82800292969,79862.8130416926
"491","54","Nigeria","Port Harcourt","Eli Okahia Chinwealu mgbudukwu rebisi diobu PH","17.10.2017","10","149",600,2017,79.9661636352539,70.3824691772461,433.329010009766,292.097473144531,137.988571166992,192.048889160156,172.227523803711,156.992736816406,189.743606567383,278.782318115234,264.158966064453,144.323501586914,13985.9198438386
"501","55","Nigeria","Port Harcourt","Amaiba polo","17.10.2018","10","53",1206,2018,66.9439392089844,58.9209175109863,230.601470947266,263.380523681641,190.100524902344,71.6860427856445,67.7071685791016,268.263549804688,115.595481872559,126.797515869141,120.145370483398,213.892883300781,11707.8211235742
"519","56","Nigeria","Port Harcourt","Egede","17.11.2017","11","271",1060,2017,40.9445343017578,36.0374641418457,117.934074401855,147.462875366211,88.5615921020508,36.8017158508301,30.6274356842041,152.006072998047,137.236465454102,127.611801147461,120.919380187988,127.53931427002,7170.71405458834
"521","57","Nigeria","Port Harcourt","Afikpo","18.11.2015","11","49",1255,2015,47.5559997558594,41.8565673828125,83.2358551025391,169.240005493164,120.299003601074,43.4857025146484,36.6240196228027,168.830429077148,156.923950195312,108.244438171387,102.566734313965,187.902206420898,8324.92167603178
"531","58","Nigeria","Port Harcourt","Ibifaka polo","19.10.2018","10","151",2184,2018,249.243789672852,219.372711181641,227.960540771484,878.921142578125,516.295715332031,228.570251464844,219.846817016602,1140.44323730469,576.310363769531,472.088958740234,447.321868896484,810.814331054688,43590.2317704801
"541","59","Nigeria","Port Harcourt","Iyo polo","20.06.2018","6","469",18018,2018,528.430297851562,465.099609375,1751.39025878906,2079.02709960938,1778.00695800781,887.300170898438,838.635559082031,1933.64855957031,1416.34301757812,1384.140625,1311.61364746094,2459.46704101562,92417.1537797009
"551","60","Nigeria","Port Harcourt","Ikobirima polo","20.08.2019","8","962",11588,2019,733.469543457031,645.565551757812,1544.95007324219,984.299743652344,2416.96020507812,573.753784179688,509.061065673828,1506.59326171875,871.461242675781,914.8994140625,866.877624511719,4371.75048828125,212065.944795184
"561","61","Nigeria","Port Harcourt","Darrick Polo","21.09.2018","9","315",1650,2018,310.877593994141,273.619934082031,497.917663574219,1222.97473144531,1030.1640625,460.959411621094,428.980499267578,1206.84106445312,790.137451171875,644.729675292969,610.955871582031,1438.12634277344,54369.3733059708
"571","62","Nigeria","Port Harcourt","Akowkwa","22.08.2016","8","89",852,2016,33.9255981445312,29.8597240447998,169.791732788086,115.109786987305,67.2053909301758,30.3562545776367,25.7425117492676,132.387985229492,121.720458984375,105.735885620117,100.190711975098,95.9334945678711,5941.47082034592
"581","63","Nigeria","Port Harcourt","Kuroseidiema Polo","22.08.2019","8","391",5580,2019,244.566833496094,215.256286621094,667.024536132812,357.131317138672,909.019287109375,224.800399780273,196.27734375,414.612274169922,319.919067382812,304.777862548828,288.784729003906,1627.8974609375,67095.8819278554
"591","64","Nigeria","Port Harcourt","Ala Polo","23.07.2015","7","159",3235,2015,189.672866821289,166.941192626953,844.574096679688,660.255310058594,630.993347167969,287.935882568359,267.873992919922,851.737487792969,405.810211181641,411.205261230469,389.635772705078,853.529846191406,33171.8833896257
"601","65","Nigeria","Port Harcourt","Ibiapu-polo","24.02.2017","2","266",4710,2017,329.761260986328,290.240417480469,226.889938354492,1295.67785644531,930.572509765625,457.780364990234,422.50390625,1388.07055664062,653.98974609375,951.391784667969,901.548034667969,1157.47607421875,57671.9325643366
"619","66","Nigeria","Port Harcourt","Firisika Polo","24.09.2018","9","411",7260,2018,337.794708251953,297.311096191406,262.128967285156,1269.7099609375,812.48095703125,377.518341064453,343.633605957031,1228.18579101562,128.666931152344,699.124877929688,662.501708984375,948.668334960938,59076.9059204804
"621","67","Nigeria","Port Harcourt","Anozie","26.07.2016","7","50",468,2016,40.7913436889648,35.9026298522949,174.93879699707,154.363494873047,105.319450378418,44.9186058044434,37.7414703369141,136.519348144531,136.557189941406,127.134338378906,120.46696472168,131.946853637695,7143.88482900755
"631","68","Nigeria","Port Harcourt","Ala polo[ALASE AMA]","26.08.2019","8","332",4806,2019,361.541381835938,318.211822509766,834.185913085938,1259.49719238281,869.033813476562,508.957122802734,466.497741699219,1533.41955566406,435.966430664062,950.868896484375,901.014038085938,1151.82421875,63229.9570570088
"641","69","Nigeria","Port Harcourt","Abba","26.11.2015","11","61",2755,2015,58.2089576721191,51.2327995300293,119.247360229492,207.708908081055,123.034065246582,51.1015892028809,43.7569046020508,219.286666870117,193.702560424805,179.901428222656,170.466720581055,179.723205566406,10194.1335923458
"651","70","Nigeria","Port Harcourt","Fe-Polo, Abo -Ama","27.02.2020","2","463",7615,2020,1437.74340820312,1265.43444824219,2397.89306640625,5584.9814453125,2538.41772460938,1776.14086914062,1732.74841308594,5664.1708984375,1756.15515136719,2095.73779296875,1985.79321289062,4002.216796875,251446.879396931
"661","71","Nigeria","Port Harcourt","Elechi Beach Community Phase 1","27.07.2015","7","459",6960,2015,114.649436950684,100.909065246582,207.043594360352,435.868103027344,279.442596435547,105.945205688477,92.7191772460938,394.8779296875,325.669586181641,73.5892639160156,69.7292098999023,379.820709228516,20051.0377801103
"671","72","Nigeria","Port Harcourt","Echue","27.07.2016","7","96",866,2016,230.44123840332,202.823593139648,210.958206176758,732.871765136719,356.705780029297,250.724609375,205.048522949219,720.208435058594,684.33984375,718.216003417969,680.550170898438,558.018676757812,40357.7246546808
"681","73","Nigeria","Port Harcourt","Elechi Phase 2","29.03.2019","3","225",3080,2019,241.074844360352,212.18278503418,159.665893554688,906.1953125,543.203491210938,215.854446411133,192.315948486328,834.565612792969,0,157.608505249023,149.342376708984,692.3896484375,42161.5665405523
"691","74","Nigeria","Port Harcourt","Elechi Phase 3","29.11.2015","11","77",1265,2015,64.2494583129883,56.5493659973145,114.516693115234,239.635375976562,166.096313476562,65.2593688964844,57.6331214904785,230.08837890625,156.458221435547,239.654113769531,227.082611083984,182.156478881836,11236.5874631823
"701","75","Nigeria","Port Harcourt","Fe Polo","29.07.2015","7","400",10940,2015,405.173095703125,356.614410400391,1733.64916992188,1533.60021972656,1141.15710449219,558.737426757812,537.318054199219,1812.38342285156,1205.5029296875,463.904571533203,439.601928710938,1372.98498535156,70860.7034752094
"010","85","Kenya","Nairobi","Commercial","25.05.2016","5","255",5782,2016,350.879669189453,302.528625488281,0,755.314453125,243.518844604492,414.271362304688,360.358459472656,703.348449707031,187.718307495117,283.168762207031,251.113967895508,350.879669189453,16848.8683098356
"138","108","Kenya","Nairobi","Kaberera Village","25.05.2016","5","219",2465,2016,185.652740478516,160.069885253906,0,345.266632080078,70.2761993408203,248.971084594727,225.677200317383,281.555328369141,96.9514999389648,149.826446533203,132.866058349609,185.652740478516,8914.84694571164
"230","86","Kenya","Nairobi","Crescent","25.05.2016","5","388",31003,2016,307.082580566406,264.766754150391,0,375.451477050781,258.565338134766,263.309722900391,229.117141723633,928.681884765625,324.388458251953,303.287109375,402.566650390625,307.082580566406,32817.5661838225
"320","110","Kenya","Nairobi","Kambi Moto","23.02.2018","5","761",36990,2016,695.554931640625,599.707763671875,0,623.064514160156,905.504821777344,464.764587402344,425.491851806641,2006.58569335938,797.334350585938,796.21923828125,554.828552246094,695.554931640625,49193.4552428725
"420","137","Kenya","Nairobi","Mandazi Road Village","10.05.2016","5","317",3546,2016,430.439025878906,371.124725341797,0,480.088348388672,338.792083740234,330.8115234375,289.920593261719,1141.18310546875,347.099243164062,492.734405517578,343.351531982422,430.439025878906,30443.0077214343
"520","118","Kenya","Nairobi","Kenya Wine Settlement","10.05.2016","5","124",1560,2016,402.098175048828,346.689208984375,0,763.179931640625,195.365478515625,367.455871582031,316.308746337891,586.259521484375,194.994384765625,291.404235839844,241.429702758789,402.098175048828,17819.9748610756
"620","89","Kenya","Nairobi","Diamond","31.05.2016","5","30",768,2016,3194.50805664062,2754.306640625,0,2634.11206054688,1023.22906494141,4247.9560546875,4162.724609375,6119.125,1131.47644042969,2567.53149414062,1138.25512695312,3194.50805664062,113237.600408159
"719","95","Kenya","Nairobi","Gateway","30.05.2016","5","1059",10996,2016,2889.00415039062,2490.90063476562,0,4462.9892578125,689.487609863281,2808.232421875,2576.6953125,2695.57470703125,1332.10083007812,2978.4814453125,1484.20617675781,2889.00415039062,116941.041246923
"815","129","Kenya","Nairobi","Kosovo","30.05.2016","5","932",7384,2016,2576.47729492188,2221.43994140625,0,3295.20922851562,1039.67102050781,3183.39428710938,3019.5625,3313.47436523438,931.131774902344,2128.6826171875,2437.43823242188,2576.47729492188,93447.3475462671
"910","79","Kenya","Nairobi","Bins","15.06.2016","6","764",13419,2016,908.735229492188,783.511901855469,0,1241.87573242188,596.516052246094,1024.75646972656,1029.54077148438,1275.5732421875,443.028442382812,1115.5986328125,1127.30786132812,908.735229492188,44319.4827206952
"1010","93","Kenya","Nairobi","Feed The Children","30.05.2016","5","682",6090,2016,1904.42883300781,1641.99926757812,0,2524.88208007812,1125.62902832031,2387.39770507812,2286.98168945312,2633.1240234375,701.724853515625,1665.32250976562,4213.60400390625,1904.42883300781,72433.8653552397
"1113","96","Kenya","Nairobi","Gatope","02.06.2016","6","234",19800,2016,1156.36645507812,997.019836425781,0,2432.61938476562,1222.17456054688,2333.56127929688,2373.15795898438,2678.69165039062,813.69140625,1762.45385742188,918.262329101562,1156.36645507812,76183.5563695785
"1211","145","Kenya","Nairobi","Milimani","02.06.2016","6","399",6250,2016,1837.91955566406,1584.65515136719,0,3392.43432617188,1129.65869140625,2005.00170898438,1935.52612304688,3325.03198242188,693.280944824219,1199.16088867188,702.195129394531,1837.91955566406,65136.4381485516
"139","76","Kenya","Nairobi","48 Zone","02.06.2016","6","486",22140,2016,4358.5126953125,3757.912109375,0,5832.560546875,1796.13269042969,3375.54345703125,2985.54516601562,6753.42041015625,1850.54321289062,3207.94873046875,1422.33520507812,4358.5126953125,148885.171147321
"148","123","Kenya","Nairobi","Kingstone","22.06.2016","6","309",13026,2016,1152.06506347656,993.311096191406,0,2195.99780273438,923.266052246094,2041.17150878906,2015.57690429688,2709.2607421875,734.417114257812,1802.27941894531,813.583129882812,1152.06506347656,77888.2204423344
"158","105","Kenya","Nairobi","Jamaica 2","01.06.2016","6","870",9456,2016,1805.52404785156,1556.72375488281,0,2169.00830078125,1053.7724609375,2276.84545898438,2147.0087890625,2530.27197265625,636.369995117188,1451.1591796875,643.337524414062,1805.52404785156,64001.4679736607
"168","132","Kenya","Nairobi","Lungalunga Centre","30.05.2016","5","548",11076,2016,2042.49133300781,1761.03686523438,0,2521.50390625,1343.98828125,2370.46850585938,2351.17919921875,2906.69360351562,709.963439941406,1757.49572753906,3769.5146484375,2042.49133300781,76640.3960961981
"178","146","Kenya","Nairobi","Milimani","27.06.2016","6","608",4500,2016,1140.5771484375,983.406005859375,0,1677.10205078125,881.989013671875,1365.17993164062,1366.34436035156,1743.84655761719,383.405059814453,997.374450683594,2523.55981445312,1140.5771484375,43381.1999276688
"188","133","Kenya","Nairobi","Lungalunga Dohnholm","30.05.2016","5","360",3475,2016,1237.18518066406,1066.70153808594,0,1754.30627441406,781.424743652344,1410.45751953125,1394.71948242188,1725.91711425781,430.644714355469,1081.85302734375,2737.30786132812,1237.18518066406,47055.6299565369
"198","109","Kenya","Nairobi","Kajaunyuolo (Kaloleni)","30.03.2014","3","100",505,2014,1022.88604736328,881.932800292969,0,649.822143554688,487.744506835938,472.330963134766,463.244903564453,1009.86688232422,1025.34924316406,1118.60327148438,1153.7021484375,1022.88604736328,66206.2100147502
"208","143","Kenya","Nairobi","Matopeni","31.03.2014","3","92",4102,2014,474.479095458984,409.096130371094,0,594.837097167969,74.3421478271484,364.013610839844,342.459106445312,206.203811645508,144.633666992188,220.492980957031,365.964416503906,474.479095458984,8223.61491900729
"2113","142","Kenya","Nairobi","Mashimoni-Matopeni","31.03.2014","3","189",5815,2014,1362.32727050781,1174.59924316406,0,2474.7841796875,353.727416992188,1772.78564453125,1656.44934082031,1247.68188476562,678.98095703125,1342.41394042969,1018.23400878906,1362.32727050781,39993.7463762863
"2210","90","Kenya","Nairobi","Digo","30.03.2014","3","192",44000,2014,1171.69421386719,1010.23529052734,0,1184.03234863281,320.206359863281,1004.89068603516,848.851135253906,1962.53576660156,474.671203613281,1098.453125,388.21533203125,1171.69421386719,30999.425202761
"235","77","Kenya","Nairobi","Angola","31.03.2014","3","157",3360,2014,589.707824707031,508.446350097656,0,230.285659790039,64.3349151611328,200.042282104492,172.139663696289,426.556701660156,233.551177978516,552.845947265625,195.386825561523,589.707824707031,15601.8548854114
"245","117","Kenya","Nairobi","Katanga","31.03.2014","3","124",4120,2014,179.202774047852,154.508728027344,0,82.7107543945312,27.2286186218262,131.507766723633,110.622741699219,159.22119140625,75.1042785644531,168.001052856445,59.3749351501465,179.202774047852,4741.1545521114
"255","80","Kenya","Nairobi","Blue Estate","30.03.2014","3","424",10128,2014,2015.93029785156,1738.13610839844,0,2424.46118164062,318.011352539062,1502.76940917969,1360.85778808594,1931.45336914062,744.266662597656,1717.00305175781,715.369506835938,2015.93029785156,47758.7276991354
"265","147","Kenya","Nairobi","Mlolongo","10.09.2018","9","322",7208,2018,473.197448730469,407.991058349609,0,298.725036621094,136.32585144043,341.198425292969,327.243896484375,712.807495117188,120.642433166504,327.216125488281,188.715896606445,473.197448730469,8765.30081506632
"274","107","Kenya","Nairobi","Jerusalem Village","30.03.2014","3","578",6056,2014,518.695373535156,447.219390869141,0,604.81982421875,151.002334594727,445.728942871094,404.216156005859,1134.85900878906,272.372589111328,261.076721191406,180.761474609375,518.695373535156,16168.8577378511
"283","119","Kenya","Nairobi","Kiambiu","13.11.2013","11","1171",90165,2013,16305.654296875,14058.7421875,0,51121.625,4635.28564453125,28053.306640625,25738.14453125,28302.029296875,7179.76318359375,8349.9755859375,3159.97729492188,16305.654296875,423362.53813145
"293","114","Kenya","Nairobi","Kanuku","30.03.2014","3","145",672,2014,2816.39208984375,2428.29443359375,0,3072.53051757812,775.167297363281,2387.02783203125,2335.05883789062,3190.99072265625,910.8515625,2178.50830078125,1059.84362792969,2816.39208984375,59618.6111336416
"303","124","Kenya","Nairobi","Kinyango","31.03.2014","3","560",7670,2014,1094.49340820312,943.672729492188,0,1083.73974609375,78.8380661010742,729.811767578125,699.56103515625,833.51953125,284.104370117188,756.842468261719,436.494964599609,1094.49340820312,20273.9135614214
"3111","99","Kenya","Nairobi","Gituamba","05.03.2014","3","1019",1520,2014,6772.4921875,5839.24609375,0,10318.013671875,1674.15808105469,1933.04797363281,1740.96569824219,4540.74658203125,1748.47216796875,1733.3544921875,1870.3095703125,6772.4921875,124885.535522622
"323","144","Kenya","Nairobi","Migingo","05.03.2014","3","233",3984,2014,585.296752929688,504.643157958984,0,706.73828125,363.643035888672,119.285804748535,110.116966247559,477.460540771484,51.3544769287109,751.979858398438,368.075408935547,585.296752929688,42350.022887283
"333","106","Kenya","Nairobi","Jangwani Village","31.03.2014","3","219",5332,2014,1753.80224609375,1512.12927246094,0,8505.0771484375,216.280776977539,3422.853515625,3162.48974609375,3585.00268554688,534.738586425781,1019.57495117188,1276.34094238281,1753.80224609375,32811.8965179655
"343","112","Kenya","Nairobi","Kamwanya","27.02.2014","2","1173",12000,2014,84.661262512207,73.8942642211914,0,153.37663269043,175.278778076172,102.561637878418,94.7614517211914,202.879455566406,109.209808349609,166.442077636719,72.1145477294922,84.661262512207,16245.5964923697
"353","113","Kenya","Nairobi","Kandutu Village","27.02.2014","2","337",1200,2014,151.629425048828,130.747192382812,0,102.263092041016,228.742767333984,132.880981445312,137.746871948242,215.235992431641,107.155708312988,322.831817626953,126.264549255371,151.629425048828,18638.4757336401
"363","130","Kenya","Nairobi","Kuwinda","23.02.2014","2","288",7000,2014,13.2467451095581,11.421350479126,0,51.971794128418,61.8131675720215,11.5175609588623,14.8513612747192,48.8193321228027,73.4470138549805,16.5248928070068,21.253438949585,13.2467451095581,13301.2744548872
"373","121","Kenya","Nairobi","Kibagare","27.02.2014","2","1287",30000,2014,744.62890625,642.019348144531,0,423.189636230469,613.91259765625,354.4443359375,350.885467529297,927.939453125,120.537826538086,230.850143432617,201.426788330078,744.62890625,53528.7995927718
"383","98","Kenya","Nairobi","Githongori Village","27.02.2014","2","620",6000,2014,273.691986083984,236.418319702148,0,709.463317871094,1674.46020507812,857.107360839844,784.404602050781,2217.9248046875,766.002502441406,270.586791992188,347.354675292969,273.691986083984,222377.203695364
"392","125","Kenya","Nairobi","Kisii Village","24.02.2014","2","402",7490,2014,1108.83679199219,956.039672851562,0,2385.64868164062,676.6875,1707.13916015625,1494.17797851562,2247.2236328125,674.351013183594,977.125183105469,726.66845703125,1108.83679199219,60618.3614060532
"402","102","Kenya","Nairobi","Hazina Village","25.02.2014","2","305",4765,2014,287.331390380859,247.737274169922,0,259.498718261719,288.786865234375,195.409408569336,183.179641723633,846.449096679688,302.447326660156,328.915496826172,229.197799682617,287.331390380859,20321.6511268741
"4110","101","Kenya","Nairobi","Hazina Sokoni","25.02.2014","2","255",5782,2014,205.506393432617,177.187713623047,0,171.465744018555,187.853988647461,144.910140991211,130.759063720703,593.083251953125,198.857055664062,235.248336791992,163.927825927734,205.506393432617,14534.5377350557
"422","94","Kenya","Nairobi","Fuata Nyayo","01.04.2014","4","1393",22388,2014,2251.06030273438,1940.865234375,0,3700.70703125,1596.4794921875,2120.9267578125,1874.47119140625,3593.08618164062,1090.35729980469,1519.10388183594,1337.08825683594,2251.06030273438,92361.5890709851
"432","138","Kenya","Nairobi","Mariguini","28.02.2014","2","1095",30708,2014,992.692687988281,855.900085449219,0,1631.21057128906,695.906982421875,1088.47863769531,999.775085449219,1503.84838867188,473.630828857422,599.670288085938,524.9814453125,992.692687988281,37016.9700814299
"442","103","Kenya","Nairobi","Highridge","12.03.2014","3","365",2688,2014,6822.7216796875,5882.55419921875,0,11077.90234375,1823.35852050781,8037.978515625,7425.755859375,9553.5908203125,1543.97277832031,2576.48388671875,6528.80126953125,6822.7216796875,129264.646118606
"452","100","Kenya","Nairobi","Grogan B","10.09.2018","9","451",2538,2018,3798.9267578125,3275.43676757812,0,7564.00146484375,1505.2333984375,5871.49951171875,5561.15966796875,6090.2666015625,1611.14526367188,2207.54638671875,2130.44189453125,3798.9267578125,80567.6315567708
"462","128","Kenya","Nairobi","Korogocho B","12.03.2014","3","569",10000,2014,5528.38720703125,4766.578125,0,6829.52099609375,1002.29565429688,5577.3154296875,5180.93017578125,5356.97216796875,1449.36413574219,2115.91650390625,5687.392578125,5528.38720703125,89080.8892661259
"472","127","Kenya","Nairobi","Korogocho A","10.09.2018","9","630",3000,2018,3335.30053710938,2875.69775390625,0,4431.03564453125,842.53857421875,3190.5625,3029.67944335938,3945.80541992188,589.398986816406,1276.54187011719,3431.2294921875,3335.30053710938,53742.8943072103
"482","126","Kenya","Nairobi","Kisumu Ndogo","10.09.2018","9","341",1120,2018,1484.05407714844,1279.55224609375,0,2240.86889648438,342.541687011719,1578.36169433594,1469.19372558594,1845.63928222656,403.9462890625,568.001953125,1526.73803710938,1484.05407714844,23913.0958655165
"492","131","Kenya","Nairobi","Laini Saba","25.02.2014","2","5089",102240,2014,28021.60546875,24160.2421875,0,43188.26171875,2541.73486328125,31680.841796875,26768.904296875,37878.9765625,2573.47729492188,5920.8935546875,17998.826171875,28021.60546875,259814.434435142
"502","111","Kenya","Nairobi","Kambi Muru","25.02.2014","2","549",3591,2014,12404.1591796875,10694.8720703125,0,13422.5849609375,1869.71496582031,13105.5517578125,12131.5107421875,10929.6845703125,1672.42785644531,3910.2041015625,6065.15283203125,12404.1591796875,173058.243414713
"5110","120","Kenya","Nairobi","Kianda","25.02.2014","2","20100",60000,2014,3306.67602539062,2851.01733398438,0,1074.11999511719,2330.82495117188,1876.73937988281,1779.38671875,13533.1943359375,1632.98291015625,1867.80065917969,1397.77099609375,3306.67602539062,173563.552883436
"522","136","Kenya","Nairobi","Makina","26.02.2014","2","275",15008,2014,18101.669921875,15607.2685546875,0,32820.6484375,4173.43408203125,26593.048828125,24759.115234375,30378.52734375,3171.92211914062,6198.87841796875,7817.43798828125,18101.669921875,305970.216160968
"532","87","Kenya","Nairobi","Dam Village","27.02.2014","2","306",1480,2014,280.377899169922,241.74201965332,0,568.334350585938,238.536010742188,202.021850585938,218.310424804688,480.653076171875,117.414260864258,80.5506591796875,71.811164855957,280.377899169922,29725.6235983216
"542","115","Kenya","Nairobi","Kaptagat","27.02.2014","2","239",1600,2014,4648.72705078125,4008.134765625,0,11174.642578125,1292.4619140625,6185.70703125,5149.80859375,6594.1416015625,663.469970703125,1005.57415771484,896.919189453125,4648.72705078125,174808.825879872
